Date,USD,JPY,CZK,DKK,GBP,HUF,PLN,SEK,CHF,NOK,AUD,CAD,HKD,KRW,NZD,SGD,ZAR
2006-09-25,1.2768,148.78,28.453,7.4595,0.6712,274.58,3.9704,9.3019,1.5799,8.3895,1.6987,1.4259,9.939,1205.49,1.9136,2.0235,9.6974
2006-09-22,1.2817,148.89,28.483,7.4602,0.67365,276.97,3.9784,9.258,1.5812,8.3455,1.7013,1.4264,9.9761,1213.64,1.9468,2.0285,9.8262
2006-09-21,1.2731,148.84,28.419,7.4594,0.6706,274.48,3.9466,9.2193,1.5887,8.281,1.6856,1.4302,9.9092,1202.12,1.9258,2.0126,9.4547
2006-09-20,1.2676,148.7,28.437,7.4605,0.6731,273.47,3.9483,9.2168,1.5875,8.279,1.6844,1.4299,9.8691,1205.3,1.9273,2.0104,9.3749
2006-09-19,1.2654,148.81,28.488,7.4613,0.6732,273.47,3.9598,9.174,1.5903,8.2735,1.6802,1.4201,9.8526,1204.79,1.9091,2.0079,9.3359
2006-09-18,1.2665,149.47,28.423,7.4607,0.6748,270.73,3.9283,9.1928,1.5887,8.283,1.6821,1.42,9.8588,1211.34,1.909,2.0124,9.223
2006-09-15,1.2675,149.09,28.485,7.4606,0.6739,272.53,3.9504,9.225,1.5946,8.2775,1.6853,1.4203,9.8642,1211.98,1.9248,2.0046,9.391
2006-09-14,1.2723,149.58,28.468,7.4602,0.6743,273.13,3.9621,9.2488,1.5878,8.332,1.6839,1.4207,9.9013,1218.35,1.9203,2.0076,9.4251
2006-09-13,1.2677,149.23,28.541,7.4597,0.67655,273.76,3.9637,9.2478,1.5892,8.3825,1.6885,1.4228,9.8636,1215.85,1.9653,1.9989,9.3236
2006-09-12,1.2709,149.49,28.423,7.4606,0.6785,274.31,3.9802,9.229,1.5795,8.295,1.687,1.4227,9.8866,1219.3,1.9815,2.0068,9.385
2006-09-11,1.2713,149.14,28.343,7.4611,0.6816,274.55,3.981,9.2685,1.5792,8.308,1.6872,1.4245,9.8901,1217.33,1.984,2.002,9.4517
2006-09-08,1.2713,147.91,28.305,7.4607,0.6793,274.85,3.9775,9.3195,1.5817,8.2185,1.6777,1.4155,9.8878,1215.81,1.9862,1.9979,9.3399
2006-09-07,1.2731,148.05,28.287,7.4608,0.67955,276.43,3.9766,9.3285,1.5822,8.1875,1.6728,1.4066,9.9006,1217.53,1.9746,1.9975,9.4086
2006-09-06,1.2793,149.23,28.238,7.4604,0.6791,275.4,3.9557,9.3013,1.5844,8.1465,1.6672,1.4228,9.9498,1224.35,1.9732,2.0065,9.2334
2006-09-05,1.281,148.47,28.199,7.4599,0.67495,276.19,3.9578,9.3225,1.5809,8.132,1.6647,1.4242,9.963,1225.47,1.9809,2.0082,9.212
2006-09-04,1.2852,149.22,28.19,7.4606,0.67475,277.22,3.9717,9.3177,1.5812,8.126,1.668,1.4219,9.9959,1231.09,1.9691,2.0154,9.2313
2006-09-01,1.2817,150.3,28.253,7.4599,0.6728,277.65,3.9685,9.316,1.5791,8.107,1.6753,1.4163,9.9695,1231.14,1.9546,2.0147,9.2552
2006-08-31,1.2851,150.56,28.214,7.4594,0.6741,274.65,3.9378,9.2667,1.5751,8.0795,1.681,1.423,9.9945,1235.37,1.972,2.0204,9.1438
2006-08-30,1.2818,150.08,28.249,7.4597,0.67405,276.28,3.9587,9.252,1.5768,8.0655,1.679,1.419,9.9697,1232.19,1.9785,2.0179,9.1081
2006-08-29,1.2808,149.54,28.209,7.4609,0.6745,275.42,3.951,9.2493,1.5774,8.0425,1.6773,1.4206,9.9612,1230.98,1.9874,2.0146,9.1389
2006-08-28,1.28,149.85,28.155,7.4605,0.6755,276.33,3.9348,9.2465,1.5802,8.0345,1.6895,1.4184,9.957,1233.98,2.0098,2.0172,9.1789
2006-08-25,1.2762,149.64,28.175,7.4608,0.6762,277.34,3.9259,9.2231,1.5809,8.0655,1.6797,1.4122,9.928,1227.64,2.0083,2.0149,9.1118
2006-08-24,1.2831,149.28,28.203,7.4607,0.6774,279.23,3.9333,9.1906,1.5808,8.0755,1.6794,1.4235,9.9789,1230.81,2.0117,2.0224,9.1502
2006-08-23,1.2812,149.09,28.106,7.4615,0.6773,275.65,3.9045,9.201,1.5799,8.043,1.6735,1.4243,9.9649,1224.31,2.0027,2.0164,9.0795
2006-08-22,1.2812,149.17,28.168,7.461,0.6784,277.53,3.9005,9.1973,1.5777,8.0275,1.6804,1.4317,9.9632,1225.28,2.0089,2.0177,9.1363
2006-08-21,1.2919,149.43,28.137,7.4612,0.6808,278.56,3.9026,9.2095,1.5785,8.048,1.692,1.444,10.0448,1235.83,2.0158,2.0286,9.0358
2006-08-18,1.2802,148.33,28.089,7.4614,0.68035,277.01,3.8877,9.2085,1.5818,8.072,1.6879,1.4372,9.9524,1227.2,2.0005,2.0145,8.8225
2006-08-17,1.2879,148.56,28.024,7.4616,0.6791,274.05,3.8718,9.194,1.5779,8.078,1.6808,1.4384,10.014,1237.54,2.0072,2.0242,8.7175
2006-08-16,1.2793,148.7,28.085,7.4607,0.6762,276.1,3.8838,9.2107,1.5787,8.016,1.6733,1.4342,9.9505,1234.72,2.0065,2.0202,8.7826
2006-08-15,1.2725,148.36,28.093,7.4608,0.67365,275.28,3.8853,9.216,1.5817,8.029,1.6703,1.4393,9.8993,1228.85,2.015,2.0119,8.7608
2006-08-14,1.2718,148.34,28.118,7.4608,0.67435,273.89,3.8773,9.2005,1.5807,7.998,1.6692,1.4338,9.8935,1228.24,2.0143,2.0111,8.7252
2006-08-11,1.2775,148.21,28.0,7.4607,0.6738,270.26,3.8673,9.1948,1.5798,7.9565,1.6638,1.4353,9.9352,1228.64,2.0171,2.014,8.6656
2006-08-10,1.2857,147.62,28.055,7.4606,0.6752,270.36,3.8737,9.189,1.5768,7.95,1.6706,1.4391,9.9979,1231.51,2.0269,2.0177,8.693
2006-08-09,1.2879,148.17,28.093,7.4606,0.6753,269.58,3.8679,9.1655,1.5754,7.945,1.6846,1.442,10.0163,1235.68,2.0449,2.0252,8.6907
2006-08-08,1.2839,147.7,28.245,7.4614,0.6738,270.66,3.8723,9.183,1.5738,7.9095,1.6894,1.4369,9.9839,1237.23,2.0561,2.0191,8.7225
2006-08-07,1.285,147.87,28.273,7.4613,0.674,270.3,3.8717,9.185,1.572,7.8785,1.6863,1.447,9.9916,1236.94,2.0623,2.0231,8.7467
2006-08-04,1.2792,147.66,28.358,7.4615,0.6759,273.22,3.9105,9.2287,1.5779,7.8835,1.6817,1.4492,9.9444,1234.11,2.0666,2.0162,8.8094
2006-08-03,1.2781,146.84,28.435,7.4611,0.67805,273.25,3.9232,9.2035,1.5746,7.8705,1.6772,1.438,9.9355,1234.33,2.0559,2.0177,8.8138
2006-08-02,1.2798,146.88,28.493,7.4611,0.68215,273.28,3.9335,9.1991,1.5729,7.8745,1.6711,1.4441,9.9487,1231.49,2.0698,2.025,8.8635
2006-08-01,1.2759,146.42,28.48,7.462,0.6837,273.21,3.9301,9.2103,1.5718,7.8745,1.6754,1.4457,9.9174,1219.7,2.068,2.0165,8.88
2006-07-31,1.2767,145.82,28.528,7.4618,0.6843,272.23,3.9365,9.233,1.5713,7.8615,1.6672,1.4346,9.9216,1219.89,2.0708,2.0138,8.7961
2006-07-28,1.2664,146.57,28.465,7.4619,0.6825,271.65,3.9327,9.24,1.5725,7.8825,1.6652,1.4387,9.8452,1207.92,2.0571,2.0073,8.7829
2006-07-27,1.2737,147.25,28.403,7.4614,0.6842,271.64,3.9254,9.2495,1.5743,7.9065,1.6671,1.442,9.9008,1212.94,2.0495,2.0106,8.7854
2006-07-26,1.2587,147.1,28.373,7.461,0.68415,272.81,3.9246,9.2452,1.5756,7.934,1.6599,1.4323,9.7899,1201.49,2.0171,1.9923,8.8301
2006-07-25,1.2636,147.52,28.36,7.4612,0.6833,272.4,3.9106,9.2655,1.5737,7.94,1.6727,1.4406,9.8276,1203.58,2.017,2.0012,8.8227
2006-07-24,1.2633,147.32,28.435,7.4604,0.6816,276.06,3.9433,9.2595,1.5746,7.954,1.6773,1.4405,9.8256,1202.41,2.0321,2.0025,8.9041
2006-07-21,1.268,146.96,28.413,7.46,0.6829,276.08,3.9595,9.2441,1.5708,7.933,1.6833,1.4347,9.8593,1204.54,2.0316,2.0048,8.9137
2006-07-20,1.2643,147.68,28.348,7.4601,0.683,275.0,3.9463,9.2305,1.5707,7.932,1.6829,1.4334,9.8312,1203.55,2.0303,2.0042,8.8855
2006-07-19,1.2482,146.91,28.461,7.461,0.68365,277.87,4.0216,9.2585,1.5692,7.969,1.6766,1.4214,9.7059,1195.65,2.0069,1.9911,8.9778
2006-07-18,1.2531,146.61,28.445,7.4598,0.6849,278.45,4.0263,9.2527,1.5641,7.9295,1.6684,1.4213,9.7418,1201.28,1.9956,1.9947,9.0163
2006-07-17,1.2541,146.66,28.445,7.4587,0.6884,280.46,4.0401,9.2365,1.5628,7.905,1.6753,1.4186,9.7512,1196.22,2.0198,2.0016,9.0724
2006-07-14,1.2666,146.83,28.495,7.4593,0.6875,282.45,4.0413,9.2043,1.5607,7.9155,1.6806,1.4289,9.8493,1208.15,2.0437,2.0073,9.1297
2006-07-13,1.2692,146.33,28.52,7.4597,0.6897,279.93,4.0415,9.1818,1.562,7.928,1.6827,1.4378,9.8698,1204.85,2.0546,2.0091,9.1607
2006-07-12,1.2722,146.56,28.49,7.4594,0.6915,277.5,4.0458,9.1625,1.5658,7.9475,1.688,1.4452,9.8933,1207.0,2.0633,2.0151,9.0749
2006-07-11,1.2736,145.69,28.428,7.4594,0.69225,276.52,4.0243,9.1891,1.5665,7.9905,1.6945,1.4357,9.9002,1205.78,2.0724,2.0111,9.0751
2006-07-10,1.2752,145.17,28.448,7.4592,0.69205,281.0,4.0525,9.1716,1.5672,7.986,1.7039,1.4335,9.9092,1201.24,2.0824,2.007,9.1148
2006-07-07,1.2778,146.59,28.473,7.4591,0.69445,281.26,4.029,9.1693,1.569,7.953,1.7095,1.4228,9.928,1211.23,2.1043,2.0167,9.1385
2006-07-06,1.2735,147.09,28.499,7.4596,0.694,281.53,4.0401,9.1818,1.5685,7.939,1.7157,1.4182,9.8961,1209.57,2.1103,2.0158,9.1625
2006-07-05,1.2794,146.74,28.475,7.4602,0.6937,279.95,4.025,9.1776,1.5677,7.9545,1.7172,1.4152,9.9425,1211.34,2.0963,2.0228,9.0617
2006-07-04,1.2791,146.57,28.443,7.4605,0.69285,279.96,4.0138,9.1883,1.5677,7.97,1.715,1.4205,9.936,1206.7,2.0951,2.0197,8.9853
2006-07-03,1.279,146.66,28.46,7.4597,0.6933,282.53,4.0405,9.2165,1.5674,7.98,1.7214,1.4212,9.9345,1208.46,2.1067,2.0265,9.0837
2006-06-30,1.2713,145.75,28.493,7.4592,0.6921,283.35,4.0546,9.2385,1.5672,7.936,1.7117,1.4132,9.8745,1206.08,2.0864,2.0137,9.1848
2006-06-29,1.2529,146.0,28.503,7.4583,0.6911,283.2,4.0818,9.2373,1.5644,7.8825,1.718,1.4025,9.7326,1203.54,2.1093,2.0031,9.1759
2006-06-28,1.257,146.12,28.433,7.4572,0.69035,280.26,4.0744,9.2337,1.5631,7.9035,1.7228,1.4138,9.7641,1203.83,2.1122,2.0079,9.1097
2006-06-27,1.2567,146.42,28.462,7.4572,0.6907,279.13,4.0639,9.2313,1.5669,7.9435,1.717,1.4112,9.7605,1204.92,2.0847,2.0072,9.1437
2006-06-26,1.2561,146.13,28.528,7.4562,0.6901,280.05,4.0875,9.2182,1.5632,7.9285,1.7157,1.4056,9.7559,1205.23,2.0775,2.007,9.2681
2006-06-23,1.2502,145.5,28.498,7.4564,0.688,280.84,4.1098,9.2213,1.5641,7.918,1.7096,1.4041,9.7118,1195.25,2.0633,1.9995,9.388
2006-06-22,1.2582,145.48,28.525,7.4558,0.68735,279.03,4.0975,9.2349,1.5636,7.971,1.7112,1.4023,9.7712,1201.83,2.0578,2.004,9.3025
2006-06-21,1.2632,145.22,28.563,7.4534,0.6855,279.26,4.0965,9.2023,1.5618,7.914,1.7181,1.4051,9.8112,1207.37,2.0474,2.0112,9.1011
2006-06-20,1.2546,144.43,28.48,7.455,0.6824,276.28,4.068,9.2345,1.5596,7.898,1.7017,1.4026,9.7437,1200.21,2.0221,1.9994,8.8983
2006-06-19,1.2591,145.43,28.515,7.4547,0.68175,275.47,4.064,9.2809,1.5573,7.8555,1.706,1.413,9.7783,1210.31,2.0426,2.0114,8.7196
2006-06-16,1.2651,145.41,28.391,7.454,0.6829,272.8,4.052,9.2689,1.5562,7.8605,1.7054,1.4101,9.8216,1209.12,2.0312,2.0101,8.7169
2006-06-15,1.261,144.84,28.323,7.4547,0.68225,271.5,4.0357,9.2765,1.5522,7.8475,1.7078,1.4045,9.7873,1210.06,2.0227,2.0053,8.6391
2006-06-14,1.2563,144.68,28.355,7.4545,0.68265,269.15,4.0183,9.2708,1.5514,7.837,1.7004,1.3993,9.7518,1208.69,2.0125,2.0035,8.6076
2006-06-13,1.2571,144.14,28.333,7.4544,0.68335,270.73,4.034,9.2553,1.5517,7.808,1.697,1.3905,9.759,1208.89,2.0254,2.0066,8.6083
2006-06-12,1.2572,143.89,28.303,7.4553,0.6824,267.7,3.988,9.208,1.554,7.788,1.6856,1.3871,9.7577,1202.89,1.9929,2.0045,8.4634
2006-06-09,1.2659,144.25,28.225,7.4564,0.68685,264.12,3.9605,9.2243,1.5569,7.8165,1.6902,1.4067,9.8247,1208.3,1.9999,2.0183,8.4831
2006-06-08,1.2735,145.66,28.245,7.4586,0.6903,264.43,3.962,9.2123,1.5617,7.831,1.71,1.424,9.8852,1214.22,2.0302,2.0324,8.6717
2006-06-07,1.2789,144.89,28.195,7.4587,0.6878,262.84,3.9542,9.223,1.5613,7.8045,1.726,1.4264,9.926,1212.65,2.0444,2.0269,8.645
2006-06-06,1.2847,144.74,28.283,7.4592,0.6887,263.45,3.9583,9.2095,1.5608,7.7655,1.7253,1.4257,9.9689,1211.41,2.0386,2.0273,8.6971
2006-06-05,1.2958,144.66,28.338,7.4586,0.6884,263.94,3.9548,9.1893,1.5597,7.7603,1.7254,1.4235,10.0536,1221.94,2.0478,2.0403,8.5671
2006-06-02,1.2815,144.59,28.238,7.4585,0.68685,261.86,3.9198,9.2315,1.5629,7.7765,1.7151,1.4148,9.9424,1214.86,2.0479,2.0236,8.5399
2006-06-01,1.2736,144.19,28.254,7.4582,0.6847,263.2,3.9383,9.2655,1.5628,7.7835,1.7081,1.4099,9.8803,1206.42,2.0205,2.02,8.6172
2006-05-31,1.2868,144.32,28.208,7.4578,0.6859,262.09,3.9367,9.2757,1.56,7.8155,1.6953,1.4107,9.9826,1216.93,2.0141,2.0284,8.5459
2006-05-30,1.2839,144.05,28.203,7.4573,0.6847,261.51,3.9323,9.2726,1.5585,7.825,1.6848,1.4138,9.96,1214.31,2.0054,2.0227,8.432
2006-05-29,1.2758,143.23,28.203,7.4575,0.6855,260.96,3.9223,9.2955,1.5617,7.8195,1.6812,1.4088,9.8957,1208.82,2.0111,2.0144,8.2627
2006-05-26,1.2797,143.5,28.174,7.458,0.685,261.16,3.9319,9.3065,1.5589,7.823,1.6884,1.4182,9.9256,1209.96,2.0067,2.0218,8.4031
2006-05-25,1.2755,143.08,28.228,7.4578,0.68315,262.45,3.9523,9.3156,1.5558,7.816,1.6862,1.4235,9.8926,1210.64,1.9929,2.0177,8.4224
2006-05-24,1.2851,143.86,28.21,7.4563,0.68285,263.33,3.9602,9.3189,1.5509,7.8255,1.7023,1.4418,9.9667,1220.33,2.05,2.0392,8.5392
2006-05-23,1.2841,143.04,28.223,7.4555,0.6821,262.23,3.9405,9.3095,1.5517,7.823,1.6996,1.4327,9.9582,1211.93,2.0609,2.0261,8.3161
2006-05-22,1.2753,143.55,28.29,7.4558,0.6803,264.3,3.9625,9.3513,1.5509,7.806,1.6991,1.4352,9.8889,1214.6,2.0648,2.0284,8.4396
2006-05-19,1.2767,142.64,28.288,7.4553,0.6801,263.65,3.9422,9.3705,1.5561,7.805,1.6787,1.4321,9.9014,1208.08,2.0563,2.0264,8.2031
2006-05-18,1.277,141.94,28.375,7.4528,0.67755,265.28,3.9705,9.3755,1.5493,7.839,1.6739,1.4235,9.9022,1209.45,2.0469,2.0187,8.2494
2006-05-17,1.2882,140.88,28.194,7.4554,0.6793,262.69,3.8869,9.3777,1.5518,7.821,1.671,1.422,9.9883,1206.98,2.0533,2.0214,8.0831
2006-05-16,1.2817,141.33,28.312,7.4558,0.6811,262.83,3.911,9.3985,1.5525,7.836,1.6822,1.4263,9.9375,1211.21,2.0625,2.0218,8.1821
2006-05-15,1.2826,141.32,28.42,7.4543,0.6812,267.98,3.9348,9.3865,1.5509,7.7885,1.6791,1.4305,9.9441,1210.13,2.0618,2.0285,8.2308
2006-05-12,1.2914,141.56,28.263,7.4554,0.6808,265.03,3.8768,9.37,1.5496,7.7645,1.6609,1.4214,10.013,1204.36,2.0525,2.0183,7.9796
2006-05-11,1.2716,141.41,28.233,7.4571,0.6824,260.79,3.823,9.3379,1.5592,7.761,1.6484,1.4044,9.8593,1189.71,2.0206,1.9939,7.7495
2006-05-10,1.2779,141.27,28.278,7.4578,0.6861,260.57,3.8365,9.3266,1.5591,7.767,1.6483,1.4047,9.9067,1187.42,2.04,2.0001,7.7278
2006-05-09,1.2697,141.62,28.29,7.4574,0.6835,260.85,3.8427,9.321,1.5582,7.7995,1.6515,1.4114,9.8431,1183.36,2.0292,1.9925,7.7222
2006-05-08,1.2756,141.88,28.238,7.4573,0.6846,259.51,3.8315,9.2985,1.5581,7.7865,1.6515,1.4137,9.8874,1183.5,2.0067,2.0002,7.7081
2006-05-05,1.2688,144.51,28.292,7.457,0.6868,259.8,3.8149,9.322,1.5615,7.767,1.6482,1.4063,9.8362,1192.16,1.9807,2.0001,7.6782
2006-05-04,1.2592,143.62,28.338,7.4571,0.684,261.07,3.8191,9.3255,1.5616,7.748,1.6393,1.4003,9.7623,1183.14,1.9693,1.9893,7.6956
2006-05-03,1.2622,143.38,28.283,7.4571,0.6869,260.78,3.815,9.309,1.5623,7.7615,1.6417,1.3979,9.7859,1179.27,1.9603,1.9878,7.6644
2006-05-02,1.2643,143.48,28.415,7.457,0.68865,263.24,3.8549,9.3173,1.5622,7.775,1.661,1.4005,9.8036,1188.63,1.9813,1.9954,7.6544
2006-04-28,1.2537,143.29,28.42,7.4608,0.6942,264.08,3.8747,9.297,1.5713,7.757,1.6599,1.4097,9.7204,1182.49,1.9818,1.9853,7.6811
2006-04-27,1.2414,142.71,28.445,7.4602,0.6958,265.38,3.8737,9.3328,1.5814,7.796,1.6546,1.4043,9.6267,1173.0,1.9751,1.9702,7.6833
2006-04-26,1.2425,142.87,28.417,7.4601,0.696,265.78,3.8873,9.3135,1.5776,7.797,1.6623,1.4058,9.6355,1176.09,1.9734,1.974,7.6541
2006-04-25,1.2425,142.11,28.395,7.461,0.6944,263.45,3.8699,9.3326,1.5733,7.8475,1.6636,1.413,9.6338,1174.29,1.9728,1.9722,7.5066
2006-04-24,1.2365,142.17,28.385,7.4608,0.6919,262.43,3.8587,9.342,1.5712,7.831,1.6562,1.4064,9.5872,1161.94,1.9478,1.9612,7.4419
2006-04-21,1.2315,144.36,28.443,7.4615,0.69245,265.57,3.8843,9.308,1.5755,7.843,1.6623,1.4008,9.5502,1168.08,1.9497,1.9681,7.4321
2006-04-20,1.2346,145.27,28.46,7.4606,0.6924,266.23,3.8945,9.2882,1.5723,7.79,1.6594,1.4039,9.5742,1171.14,1.9535,1.9722,7.386
2006-04-19,1.2346,144.6,28.525,7.4609,0.69135,264.55,3.8977,9.322,1.5688,7.8105,1.6596,1.4063,9.5736,1167.38,1.9462,1.9722,7.3624
2006-04-18,1.2252,144.53,28.565,7.4621,0.6915,266.67,3.9268,9.3068,1.5645,7.854,1.66,1.4029,9.5029,1168.6,1.9576,1.9626,7.4234
2006-04-13,1.2094,143.48,28.645,7.4624,0.6903,267.73,3.9476,9.326,1.5705,7.8562,1.6634,1.3885,9.3822,1162.96,1.9605,1.9444,7.4242
2006-04-12,1.2125,143.22,28.572,7.4624,0.69165,265.21,3.9254,9.3285,1.5727,7.8263,1.6582,1.3883,9.4062,1165.21,1.972,1.9549,7.4335
2006-04-11,1.2105,143.73,28.55,7.4627,0.6939,264.96,3.934,9.3345,1.5776,7.8225,1.656,1.3864,9.3924,1155.79,1.9855,1.9554,7.4358
2006-04-10,1.2099,143.22,28.623,7.4619,0.6938,267.28,3.974,9.3669,1.5756,7.8575,1.6616,1.3878,9.3856,1155.45,1.9904,1.9436,7.4351
2006-04-07,1.2179,143.57,28.51,7.4633,0.69645,267.07,3.962,9.3415,1.5757,7.876,1.6653,1.3975,9.4469,1160.66,1.9828,1.955,7.3966
2006-04-06,1.2312,144.81,28.55,7.4631,0.70055,268.02,3.9716,9.322,1.5793,7.892,1.6799,1.4225,9.5529,1172.1,1.9998,1.9746,7.4308
2006-04-05,1.2262,144.16,28.568,7.4629,0.7006,266.23,3.9733,9.3584,1.5791,7.8865,1.6921,1.424,9.5145,1173.9,2.0012,1.9722,7.4194
2006-04-04,1.2217,143.69,28.513,7.4628,0.69835,264.61,3.9483,9.382,1.5804,7.884,1.6951,1.4281,9.4804,1175.89,2.007,1.9691,7.395
2006-04-03,1.2063,142.77,28.429,7.4623,0.6977,263.23,3.9143,9.4195,1.5802,7.9165,1.6828,1.4172,9.3611,1171.08,1.9628,1.9499,7.4387
2006-03-31,1.2104,142.42,28.595,7.4624,0.6964,265.74,3.9425,9.4315,1.5801,7.9675,1.6997,1.4084,9.3923,1176.09,1.9774,1.9582,7.5066
2006-03-30,1.2096,141.9,28.615,7.4618,0.6946,265.4,3.9262,9.4163,1.5746,7.977,1.6962,1.4108,9.387,1180.69,1.984,1.9589,7.5324
2006-03-29,1.2012,141.58,28.728,7.4617,0.69185,267.3,3.9595,9.4148,1.5742,7.945,1.706,1.4098,9.3218,1171.35,1.9914,1.9476,7.6146
2006-03-28,1.2084,141.09,28.733,7.4616,0.6907,266.36,3.939,9.3677,1.5715,7.9385,1.6992,1.408,9.3768,1180.3,1.979,1.9542,7.589
2006-03-27,1.2025,140.15,28.67,7.4617,0.6883,264.18,3.9048,9.355,1.5733,7.967,1.6999,1.41,9.3312,1173.22,1.9753,1.946,7.5168
2006-03-24,1.1969,141.52,28.7,7.461,0.6908,264.48,3.9075,9.373,1.5763,7.969,1.6894,1.3995,9.2875,1172.42,1.9571,1.94,7.5827
2006-03-23,1.2055,141.12,28.683,7.4614,0.69175,263.0,3.8805,9.3525,1.577,7.967,1.6783,1.4049,9.354,1175.97,1.9183,1.949,7.5537
2006-03-22,1.2069,141.34,28.67,7.4617,0.6914,266.0,3.9133,9.3775,1.5736,7.9435,1.6859,1.4139,9.3656,1175.04,1.9425,1.9515,7.6858
2006-03-21,1.2144,141.61,28.578,7.4628,0.6942,263.81,3.8964,9.373,1.5738,7.953,1.6903,1.4143,9.4234,1175.96,1.9489,1.9635,7.6617
2006-03-20,1.2174,141.07,28.59,7.462,0.6937,261.58,3.8853,9.334,1.5717,7.9535,1.6921,1.4213,9.4456,1177.29,1.9453,1.9646,7.6354
2006-03-17,1.2185,141.47,28.543,7.4616,0.6945,259.15,3.8367,9.3396,1.5735,7.9765,1.6669,1.4072,9.4529,1183.47,1.9215,1.9696,7.541
2006-03-16,1.2069,142.06,28.738,7.4616,0.69085,261.74,3.8932,9.3637,1.5674,7.9995,1.6389,1.399,9.3628,1176.85,1.8887,1.9552,7.5193
2006-03-15,1.2026,141.31,28.745,7.4618,0.6892,262.43,3.8865,9.3875,1.5653,7.968,1.6277,1.3885,9.331,1172.41,1.8681,1.9481,7.4645
2006-03-14,1.1948,141.31,28.795,7.4609,0.68855,263.92,3.928,9.382,1.5671,7.96,1.6301,1.3864,9.2699,1167.32,1.8784,1.9414,7.5047
2006-03-13,1.1922,141.94,28.84,7.46,0.69015,261.44,3.9306,9.3786,1.5686,7.9755,1.6284,1.3841,9.2512,1169.25,1.8584,1.9402,7.4575
2006-03-10,1.1919,141.11,28.78,7.4601,0.6862,258.71,3.9053,9.3925,1.5664,7.9735,1.6217,1.3867,9.2512,1168.24,1.8524,1.9386,7.4711
2006-03-09,1.192,140.1,28.7,7.4596,0.6858,257.25,3.8763,9.4299,1.5635,8.0235,1.6194,1.3793,9.2513,1170.6,1.8328,1.9396,7.4667
2006-03-08,1.1914,140.35,28.805,7.4586,0.68605,255.8,3.8877,9.472,1.5598,8.0075,1.6227,1.3733,9.2469,1170.07,1.8358,1.9446,7.5139
2006-03-07,1.1913,140.34,28.767,7.4598,0.6858,255.34,3.8562,9.4733,1.5616,7.9875,1.618,1.3636,9.2462,1163.54,1.8357,1.945,7.5189
2006-03-06,1.2017,141.04,28.546,7.4622,0.6855,254.72,3.8177,9.4543,1.5607,7.979,1.6169,1.3686,9.3247,1171.6,1.8185,1.9536,7.4812
2006-03-03,1.202,139.96,28.523,7.4618,0.685,254.47,3.8015,9.4603,1.5628,8.012,1.6123,1.3627,9.3258,1167.5,1.8028,1.946,7.3909
2006-03-02,1.1921,138.73,28.33,7.4603,0.6831,253.29,3.7746,9.4623,1.5646,8.0095,1.5974,1.3524,9.2485,1155.38,1.79,1.9285,7.3189
2006-03-01,1.1954,138.56,28.265,7.4604,0.6806,253.42,3.7748,9.4475,1.5614,8.029,1.6047,1.3607,9.2739,1157.8,1.7955,1.9341,7.3652
2006-02-28,1.1875,138.18,28.32,7.461,0.6796,253.23,3.7875,9.449,1.5661,8.024,1.6051,1.3532,9.2133,1153.06,1.7993,1.9281,7.352
2006-02-27,1.1852,137.77,28.34,7.4598,0.68105,252.5,3.768,9.444,1.5637,8.0265,1.6072,1.359,9.1957,1148.28,1.7984,1.9234,7.2971
2006-02-24,1.1896,139.11,28.36,7.4604,0.6803,252.77,3.785,9.42,1.5602,8.0465,1.6062,1.3715,9.2302,1149.63,1.7949,1.9323,7.283
2006-02-23,1.1957,139.88,28.405,7.461,0.68185,253.06,3.7928,9.4103,1.5587,8.046,1.612,1.3718,9.2775,1154.5,1.806,1.9416,7.2626
2006-02-22,1.1875,140.91,28.553,7.462,0.6828,253.31,3.813,9.3762,1.5593,8.0575,1.6162,1.364,9.2168,1157.34,1.8055,1.9389,7.2828
2006-02-21,1.1906,141.61,28.455,7.4625,0.6821,251.87,3.7773,9.3887,1.5598,8.0545,1.6116,1.3668,9.2413,1153.16,1.7931,1.9421,7.2213
2006-02-20,1.1932,141.11,28.41,7.4628,0.6848,251.68,3.7665,9.3635,1.5617,8.0555,1.6108,1.3715,9.2603,1154.72,1.7844,1.9427,7.1977
2006-02-17,1.1863,140.77,28.365,7.4653,0.6839,251.7,3.7654,9.381,1.5621,8.06,1.6119,1.3725,9.2067,1154.03,1.7892,1.9406,7.191
2006-02-16,1.1858,140.11,28.36,7.4663,0.68425,250.93,3.7633,9.394,1.5588,8.107,1.609,1.3742,9.2025,1155.62,1.7666,1.9422,7.2287
2006-02-15,1.1904,139.96,28.395,7.4654,0.6835,250.93,3.774,9.3325,1.5577,8.1375,1.6042,1.3734,9.2393,1159.57,1.7573,1.9376,7.2717
2006-02-14,1.1898,139.57,28.475,7.4649,0.6858,251.52,3.7916,9.335,1.5574,8.136,1.6139,1.3788,9.2338,1153.99,1.7689,1.9371,7.3334
2006-02-13,1.1888,140.35,28.418,7.4649,0.6837,251.36,3.7923,9.3379,1.5559,8.102,1.6125,1.3741,9.2257,1161.16,1.7524,1.9386,7.3474
2006-02-10,1.197,140.77,28.263,7.4649,0.6839,250.69,3.7774,9.2623,1.5551,8.0755,1.614,1.3755,9.2875,1158.46,1.7544,1.9457,7.3173
